iss_date,NOME_NUTS2,CASI_CUMULATIVI,iss_date_iso8601,file_date_iso8601,file
27/11/2020,Basilicata,7376,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Calabria,15605,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Campania,144027,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Emilia-Romagna,114855,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Friuli-Venezia Giulia,21881,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Lazio,114532,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Liguria,49994,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Lombardia,397693,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Marche,26071,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Molise,4280,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Piemonte,153993,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Provincia Autonoma di Bolzano/Bozen,22268,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Provincia Autonoma di Trento,14841,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Puglia,51036,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Sardegna,15387,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Sicilia,59277,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Toscana,98614,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Umbria,21907,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Valle d'Aosta/Vallée d'Aoste,6349,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
27/11/2020,Veneto,136601,2020-11-27,2020-11-27,COVID_19_ISS_open_data_2020-11-27_casi_regioni
28/11/2020,Abruzzo,26493,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Basilicata,7572,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Calabria,16125,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Campania,144285,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Emilia-Romagna,117019,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Friuli-Venezia Giulia,21881,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Lazio,114532,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Liguria,50598,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Lombardia,402545,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Marche,26074,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Molise,4359,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Piemonte,156886,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Provincia Autonoma di Bolzano/Bozen,22711,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Provincia Autonoma di Trento,15070,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Puglia,52422,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Sardegna,15636,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Sicilia,60307,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Toscana,99785,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Umbria,21906,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Valle d'Aosta/Vallée d'Aoste,6393,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
28/11/2020,Veneto,140067,2020-11-28,2020-11-28,COVID_19_ISS_open_data_2020-11-28_casi_regioni
29/11/2020,Abruzzo,27025,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Basilicata,7885,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Calabria,16405,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Campania,149677,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Emilia-Romagna,119184,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Friuli-Venezia Giulia,21888,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Lazio,114532,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Liguria,51050,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Lombardia,405747,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Marche,27350,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Molise,4359,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Piemonte,159651,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Provincia Autonoma di Bolzano/Bozen,23178,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Provincia Autonoma di Trento,15290,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Puglia,53345,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Sardegna,15837,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Sicilia,61501,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Toscana,100929,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Umbria,21907,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Valle d'Aosta/Vallée d'Aoste,6446,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
29/11/2020,Veneto,142681,2020-11-29,2020-11-29,COVID_19_ISS_open_data_2020-11-29_casi_regioni
30/11/2020,Abruzzo,27435,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Basilicata,7935,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Calabria,16971,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Campania,149712,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Emilia-Romagna,121032,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Friuli-Venezia Giulia,22682,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Lazio,114532,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Liguria,51488,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Lombardia,405747,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Marche,28712,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Molise,4709,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Piemonte,162813,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Provincia Autonoma di Bolzano/Bozen,23682,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Provincia Autonoma di Trento,15556,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Puglia,54409,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Sardegna,16197,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Sicilia,62508,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Toscana,101763,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Umbria,21907,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Valle d'Aosta/Vallée d'Aoste,6533,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
30/11/2020,Veneto,144687,2020-11-30,2020-11-30,COVID_19_ISS_open_data_2020-11-30_casi_regioni
01/12/2020,Abruzzo,27990,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Basilicata,8050,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Calabria,17343,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Campania,153418,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Emilia-Romagna,123073,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Friuli-Venezia Giulia,22652,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Lazio,122840,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Liguria,51724,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Lombardia,411727,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Marche,28960,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Molise,4768,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Piemonte,164979,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Provincia Autonoma di Bolzano/Bozen,23911,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Provincia Autonoma di Trento,15730,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Puglia,56205,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Sardegna,17027,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Sicilia,64523,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Toscana,102638,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Umbria,23765,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Valle d'Aosta/Vallée d'Aoste,6566,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
01/12/2020,Veneto,147147,2020-12-01,2020-12-01,COVID_19_ISS_open_data_2020-12-01_casi_regioni
02/12/2020,Abruzzo,28380,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Basilicata,8261,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Calabria,18850,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Campania,154624,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Emilia-Romagna,124541,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Friuli-Venezia Giulia,26312,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Lazio,128864,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Liguria,52410,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Lombardia,415154,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Marche,28965,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Molise,4864,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Piemonte,167782,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Provincia Autonoma di Bolzano/Bozen,24177,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Provincia Autonoma di Trento,15888,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Puglia,57844,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Sardegna,17560,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Sicilia,66014,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Toscana,103399,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Umbria,23764,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Valle d'Aosta/Vallée d'Aoste,6602,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
02/12/2020,Veneto,150014,2020-12-02,2020-12-02,COVID_19_ISS_open_data_2020-12-02_casi_regioni
03/12/2020,Abruzzo,28760,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Basilicata,8376,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Calabria,18989,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Campania,154637,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Emilia-Romagna,126110,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Friuli-Venezia Giulia,26322,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Lazio,128952,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Liguria,52410,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Lombardia,415154,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Marche,28966,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Molise,4864,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Piemonte,167782,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Provincia Autonoma di Bolzano/Bozen,24180,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Provincia Autonoma di Trento,16166,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Puglia,59311,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Sardegna,17791,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Sicilia,66976,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Toscana,104280,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Umbria,23766,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Valle d'Aosta/Vallée d'Aoste,6602,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
03/12/2020,Veneto,153654,2020-12-03,2020-12-03,COVID_19_ISS_open_data_2020-12-03_casi_regioni
04/12/2020,Abruzzo,29156,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Basilicata,8503,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Calabria,19250,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Campania,154918,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Emilia-Romagna,127870,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Friuli-Venezia Giulia,26340,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Lazio,128952,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Liguria,52830,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Lombardia,418911,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Marche,28966,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Molise,4903,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Piemonte,169723,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Provincia Autonoma di Bolzano/Bozen,24559,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Provincia Autonoma di Trento,16405,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Puglia,60839,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Sardegna,18169,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Sicilia,68315,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Toscana,105335,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Umbria,23770,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Valle d'Aosta/Vallée d'Aoste,6652,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
04/12/2020,Veneto,157339,2020-12-04,2020-12-04,COVID_19_ISS_open_data_2020-12-04_casi_regioni
05/12/2020,Abruzzo,29563,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Basilicata,8649,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Calabria,19484,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Campania,160521,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Emilia-Romagna,130009,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Friuli-Venezia Giulia,26343,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Lazio,132423,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Liguria,53192,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Lombardia,423444,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Marche,28966,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Molise,4903,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Piemonte,169723,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Provincia Autonoma di Bolzano/Bozen,24848,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Provincia Autonoma di Trento,16660,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Puglia,62613,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Sardegna,18650,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Sicilia,69225,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Toscana,106190,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Umbria,23770,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Valle d'Aosta/Vallée d'Aoste,6722,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
05/12/2020,Veneto,160908,2020-12-05,2020-12-05,COVID_19_ISS_open_data_2020-12-05_casi_regioni
06/12/2020,Abruzzo,29936,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Basilicata,8708,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Calabria,19667,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Campania,160526,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Emilia-Romagna,131973,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Friuli-Venezia Giulia,26343,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Lazio,132423,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Liguria,53506,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Lombardia,426596,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Marche,28966,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Molise,4903,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Piemonte,173558,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Provincia Autonoma di Bolzano/Bozen,25128,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Provincia Autonoma di Trento,16886,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Puglia,62753,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Sardegna,18907,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Sicilia,70062,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Toscana,106934,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Umbria,23771,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Valle d'Aosta/Vallée d'Aoste,6755,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
06/12/2020,Veneto,164330,2020-12-06,2020-12-06,COVID_19_ISS_open_data_2020-12-06_casi_regioni
07/12/2020,Abruzzo,30354,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Basilicata,8791,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Calabria,19896,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Campania,163546,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Emilia-Romagna,133761,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Friuli-Venezia Giulia,26347,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Lazio,135127,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Liguria,53815,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Lombardia,430570,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Marche,28966,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Molise,5315,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Piemonte,173558,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Provincia Autonoma di Bolzano/Bozen,25472,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Provincia Autonoma di Trento,17102,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Puglia,64423,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Sardegna,19060,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Sicilia,70997,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Toscana,107618,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Umbria,23744,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Valle d'Aosta/Vallée d'Aoste,6754,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
07/12/2020,Veneto,166904,2020-12-07,2020-12-07,COVID_19_ISS_open_data_2020-12-07_casi_regioni
08/12/2020,Abruzzo,30669,2020-12-08,2020-12-08,COVID_19_ISS_open_data_2020-12-08_casi_regioni
08/12/2020,Basilicata,8872,2020-12-08,2020-12-08,COVID_19_ISS_open_data_2020-12-08_casi_regioni
08/12/2020,Calabria,20191,2020-12-08,2020-12-08,COVID_19_ISS_open_data_2020-12-08_casi_regioni
